wrist_x,wrist_y,wrist_z,index_x,index_y,index_z,middle_x,middle_y,middle_z,label
0.628233,0.719164,0.0,0.530466,0.365797,-0.051206,0.587056,0.32508,-0.046984,IM FINE
0.673647,0.716814,0.0,0.582906,0.330042,-0.027446,0.651225,0.2681,-0.035303,IM FINE
0.67791,0.725226,0.0,0.579985,0.32027,-0.028664,0.651504,0.260024,-0.033314,IM FINE
0.68395,0.728951,0.0,0.589843,0.312697,-0.031156,0.664001,0.255057,-0.038279,IM FINE
0.696693,0.747659,0.0,0.611476,0.307922,-0.032565,0.684442,0.260015,-0.041734,IM FINE
0.698615,0.752833,0.0,0.61162,0.309614,-0.0368,0.688552,0.258301,-0.045503,IM FINE
0.696542,0.754775,0.0,0.608784,0.310496,-0.037898,0.685872,0.261339,-0.046469,IM FINE
0.690568,0.756549,0.0,0.609458,0.316183,-0.037658,0.682366,0.2674,-0.045509,IM FINE
0.63616,0.785953,0.0,0.565074,0.35455,-0.000802,0.620335,0.312725,-0.01441,IM FINE
0.624869,0.777518,0.0,0.55226,0.356281,-0.022596,0.585824,0.319963,-0.031469,IM FINE
0.513045,0.839666,0.0,0.438496,0.494321,0.038688,0.440811,0.470252,0.023092,IM FINE
0.5238,0.75762,0.0,0.432619,0.441263,-0.024901,0.461927,0.40941,-0.033777,IM FINE
0.548892,0.74899,0.0,0.459507,0.429789,-0.00628,0.484229,0.395065,-0.012433,IM FINE
0.549075,0.745688,0.0,0.468096,0.424916,-0.012912,0.492346,0.391378,-0.017236,IM FINE
0.512054,0.822316,0.0,0.397792,0.548718,-0.026453,0.394161,0.53209,-0.034308,IM FINE
0.528679,0.818239,0.0,0.429724,0.535305,-0.008322,0.426296,0.523532,-0.012121,IM FINE
0.533027,0.791283,0.0,0.452739,0.473132,-0.044425,0.449172,0.460213,-0.044209,IM FINE
0.640743,0.676923,0.0,0.548781,0.343638,-0.02435,0.597598,0.281474,-0.029073,IM FINE
0.649827,0.670427,0.0,0.567355,0.340761,-0.021222,0.61501,0.270041,-0.026209,IM FINE
0.683027,0.661114,0.0,0.594212,0.295804,-0.030527,0.649349,0.240268,-0.036475,IM FINE
0.707648,0.686933,0.0,0.617308,0.279754,-0.039745,0.685389,0.21616,-0.047048,IM FINE
0.710231,0.703786,0.0,0.619045,0.284854,-0.044635,0.687518,0.226051,-0.049683,IM FINE
0.708003,0.710132,0.0,0.623492,0.282191,-0.048552,0.691424,0.22901,-0.052716,IM FINE
0.711537,0.699874,0.0,0.628983,0.268538,-0.04808,0.696567,0.222088,-0.05112,IM FINE
0.710752,0.700865,0.0,0.62636,0.271759,-0.040278,0.699513,0.221731,-0.044569,IM FINE
0.699605,0.702681,0.0,0.619241,0.277413,-0.042223,0.689477,0.22787,-0.047959,IM FINE
0.644833,0.733562,0.0,0.553521,0.344579,-0.008719,0.619364,0.27377,-0.014963,IM FINE
0.614589,0.727025,0.0,0.519964,0.329217,-0.025889,0.548925,0.287394,-0.034229,IM FINE
0.486573,0.825908,0.0,0.377381,0.561879,-0.007976,0.370996,0.548064,-0.015934,IM FINE
0.496905,0.817237,0.0,0.386801,0.561021,0.000643,0.383476,0.549892,-0.005287,IM FINE
0.502301,0.817473,0.0,0.404205,0.553511,0.000333,0.401762,0.538644,-0.005554,IM FINE
0.507498,0.808612,0.0,0.40519,0.542927,-0.00763,0.40322,0.527017,-0.012312,IM FINE
0.512322,0.802034,0.0,0.410599,0.534698,0.001248,0.406349,0.516679,-0.005908,IM FINE
0.521141,0.787112,1e-06,0.427873,0.473999,-0.032082,0.428209,0.454442,-0.035094,IM FINE
0.523927,0.794165,1e-06,0.431311,0.472045,-0.032675,0.426814,0.451013,-0.035584,IM FINE
0.518564,0.812733,0.0,0.419574,0.495577,-0.009976,0.419052,0.471822,-0.020478,IM FINE
0.511246,0.853177,0.0,0.399033,0.555923,0.022364,0.391908,0.537923,0.005914,IM FINE
0.509006,0.857006,0.0,0.402207,0.556812,0.008214,0.397057,0.544404,-0.008228,IM FINE
0.50788,0.858842,0.0,0.403798,0.559705,0.00144,0.399039,0.545267,-0.012587,IM FINE
0.5212,0.896455,0.0,0.410762,0.595696,-0.028996,0.407687,0.581583,-0.04068,IM FINE
0.719754,0.962074,-0.0,0.610566,0.504226,-0.023686,0.638692,0.498322,-0.023662,IM FINE
0.679472,0.903909,0.0,0.603665,0.486662,-0.018878,0.62803,0.464483,-0.024431,IM FINE
0.634636,0.813981,0.0,0.575709,0.383478,0.007534,0.628486,0.363081,0.004327,IM FINE
0.616232,0.75292,0.0,0.553659,0.334094,-0.00984,0.626836,0.2832,-0.010993,IM FINE
0.614377,0.746245,0.0,0.550523,0.297706,-0.023489,0.632978,0.253386,-0.024521,IM FINE
0.61706,0.752263,0.0,0.546918,0.285722,-0.033215,0.633752,0.239895,-0.032084,IM FINE
0.617781,0.755854,0.0,0.544804,0.286032,-0.035029,0.62965,0.233853,-0.035075,IM FINE
0.627775,0.765203,0.0,0.547952,0.276596,-0.039027,0.632968,0.228769,-0.040988,IM FINE
0.633661,0.786011,0.0,0.552759,0.298111,-0.042325,0.636913,0.243303,-0.045773,IM FINE
0.633087,0.740701,0.0,0.56421,0.267432,-0.042406,0.642706,0.221071,-0.041885,IM FINE
0.61828,0.737014,0.0,0.559017,0.295304,-0.025246,0.63133,0.236007,-0.031901,IM FINE
0.607574,0.7459,0.0,0.523717,0.337295,-0.015702,0.58322,0.274008,-0.018444,IM FINE
0.471831,0.856783,0.0,0.378832,0.581343,0.011284,0.38409,0.557517,0.003083,IM FINE
0.489224,0.864388,0.0,0.396882,0.590162,0.009453,0.398093,0.567522,0.003277,IM FINE
0.493826,0.850803,0.0,0.407999,0.577928,0.025618,0.403597,0.559506,0.016559,IM FINE
0.491093,0.848359,0.0,0.407345,0.566376,0.007763,0.407053,0.547989,0.00276,IM FINE
0.499395,0.807236,0.0,0.413006,0.50713,0.005557,0.418997,0.482581,0.000374,IM FINE
0.509742,0.829017,0.0,0.416206,0.529521,-0.029239,0.398364,0.527564,-0.033372,IM FINE
0.507337,0.86006,0.0,0.40087,0.566824,0.009553,0.391507,0.557805,-0.002697,IM FINE
0.500386,0.867293,0.0,0.391623,0.578639,0.002479,0.38646,0.559011,-0.007594,IM FINE
0.501465,0.853251,0.0,0.4074,0.557504,0.021898,0.409966,0.536942,0.012722,IM FINE
0.599581,0.75442,0.0,0.506611,0.351856,-0.035127,0.537964,0.3177,-0.03638,IM FINE
0.614363,0.750562,0.0,0.530308,0.365114,-0.01338,0.582525,0.313249,-0.018536,IM FINE
0.634634,0.755919,0.0,0.537771,0.360179,-0.010567,0.605273,0.298835,-0.017469,IM FINE
0.669768,0.762542,0.0,0.567201,0.33103,-0.034823,0.643117,0.272704,-0.040618,IM FINE
0.671004,0.771356,0.0,0.569354,0.327812,-0.034294,0.645876,0.268977,-0.038849,IM FINE
0.667682,0.780686,0.0,0.568611,0.331985,-0.038018,0.645259,0.269128,-0.042509,IM FINE
0.66593,0.78879,0.0,0.566734,0.33527,-0.034665,0.642312,0.270866,-0.040921,IM FINE
0.672797,0.791179,0.0,0.570221,0.326874,-0.039009,0.64849,0.265443,-0.046084,IM FINE
0.672324,0.794349,0.0,0.572842,0.322113,-0.047811,0.6537,0.262065,-0.053737,IM FINE
0.662006,0.79011,0.0,0.571705,0.326687,-0.040751,0.656243,0.270131,-0.047098,IM FINE
0.639046,0.772629,0.0,0.532488,0.345719,-0.015729,0.60136,0.283763,-0.023668,IM FINE
0.608034,0.772019,0.0,0.478464,0.352231,-0.016889,0.507838,0.322557,-0.021783,IM FINE
0.486084,0.854011,0.0,0.42475,0.508949,0.071341,0.440143,0.469463,0.046037,IM FINE
0.48828,0.850355,0.0,0.403649,0.509939,0.05455,0.424744,0.474318,0.033079,IM FINE
0.499307,0.874584,0.0,0.391757,0.581575,-0.000518,0.393921,0.562981,-0.017068,IM FINE
0.495624,0.879398,0.0,0.399776,0.58221,0.018043,0.397674,0.564293,0.0077,IM FINE
0.496522,0.882412,0.0,0.401397,0.597351,0.012589,0.401588,0.574901,-0.000596,IM FINE
0.495239,0.883385,0.0,0.401131,0.593273,-0.004201,0.401579,0.574014,-0.011025,IM FINE
0.493317,0.883362,0.0,0.400766,0.589806,-0.009363,0.401659,0.570433,-0.016285,IM FINE
0.492751,0.87954,0.0,0.434328,0.567103,-0.001552,0.437615,0.55426,-0.007765,IM FINE
0.639311,0.788641,0.0,0.517248,0.406426,-0.022436,0.572758,0.36303,-0.02532,IM FINE
0.656412,0.779549,0.0,0.545616,0.404107,-0.002776,0.609064,0.334695,-0.010597,IM FINE
0.661031,0.778922,0.0,0.551258,0.394071,-0.01169,0.618157,0.328718,-0.017613,IM FINE
0.661664,0.78082,0.0,0.551695,0.391696,-0.009474,0.619677,0.326797,-0.015648,IM FINE
0.662886,0.780085,0.0,0.555342,0.380575,-0.01614,0.625577,0.319106,-0.02174,IM FINE
0.667808,0.783936,0.0,0.559309,0.380977,-0.019261,0.629774,0.316259,-0.024632,IM FINE
0.669465,0.788306,0.0,0.564693,0.379973,-0.026337,0.63419,0.317159,-0.031219,IM FINE
0.671318,0.810005,0.0,0.574731,0.384779,-0.023643,0.646928,0.328009,-0.030445,IM FINE
0.665936,0.818951,0.0,0.577295,0.387654,-0.02914,0.648219,0.331689,-0.035183,IM FINE
0.658981,0.83218,0.0,0.573288,0.398661,-0.041329,0.641564,0.338236,-0.047964,IM FINE
0.640711,0.825432,0.0,0.548148,0.410339,-0.021169,0.612829,0.35184,-0.026344,IM FINE
0.623364,0.822188,0.0,0.498484,0.425547,-0.033423,0.526717,0.373525,-0.037422,IM FINE
0.615765,0.82057,0.0,0.482611,0.445103,-0.036641,0.513706,0.38142,-0.040797,IM FINE
0.482253,0.875117,0.0,0.385277,0.488992,-0.00623,0.402645,0.475926,-0.018336,IM FINE
0.486357,0.887221,0.0,0.356847,0.58235,-0.031574,0.355554,0.566801,-0.03937,IM FINE
0.482377,0.89823,0.0,0.360077,0.590543,-0.043151,0.359925,0.57743,-0.054115,IM FINE
0.491761,0.893105,1e-06,0.367693,0.587867,-0.058218,0.37553,0.576271,-0.06745,IM FINE
0.527394,0.89703,1e-06,0.420578,0.560152,-0.058359,0.42391,0.530653,-0.057867,IM FINE
0.555543,0.856255,1e-06,0.458166,0.500441,-0.060051,0.47206,0.463631,-0.062741,IM FINE
0.552364,0.833413,1e-06,0.46377,0.47001,-0.058696,0.467695,0.440802,-0.063176,IM FINE
0.548001,0.833494,1e-06,0.447404,0.490725,-0.028769,0.455322,0.45664,-0.042459,IM FINE
0.532674,0.850978,0.0,0.442705,0.502476,-0.035318,0.447111,0.477994,-0.046945,IM FINE
0.517812,0.902153,0.0,0.370766,0.602301,-0.013352,0.361338,0.586002,-0.043231,IM FINE
0.507929,0.904043,0.0,0.36369,0.618167,-0.003973,0.358445,0.601485,-0.018674,IM FINE
0.498791,0.894168,0.0,0.364336,0.613225,-0.020676,0.360325,0.602106,-0.03011,IM FINE
0.50667,0.88905,1e-06,0.363178,0.618654,-0.038127,0.360777,0.603007,-0.042067,IM FINE
0.519549,0.882601,1e-06,0.381141,0.591518,-0.06835,0.375186,0.57769,-0.057443,IM FINE
0.531217,0.85545,0.0,0.410177,0.554931,-0.030876,0.411686,0.539243,-0.031456,IM FINE
0.545339,0.825112,1e-06,0.436799,0.505233,-0.087705,0.439185,0.484958,-0.077393,IM FINE
0.625997,0.746695,0.0,0.533732,0.392897,-0.027696,0.568378,0.334489,-0.030634,IM FINE
0.636731,0.737759,0.0,0.535974,0.377464,-0.014365,0.583422,0.320365,-0.022287,IM FINE
0.653399,0.736899,0.0,0.559119,0.350399,-0.024153,0.622716,0.282172,-0.032391,IM FINE
0.658054,0.75008,0.0,0.559848,0.346944,-0.022474,0.626538,0.279896,-0.02849,IM FINE
0.659848,0.762146,0.0,0.549212,0.333694,-0.035684,0.62239,0.263341,-0.043817,IM FINE
0.648828,0.762714,0.0,0.547737,0.327806,-0.038218,0.621228,0.263343,-0.044479,IM FINE
0.648363,0.765066,0.0,0.549228,0.327765,-0.033248,0.62291,0.263013,-0.040706,IM FINE
0.647603,0.766681,0.0,0.548694,0.328124,-0.033855,0.622149,0.263203,-0.041003,IM FINE
0.651471,0.767042,0.0,0.549542,0.325462,-0.032334,0.622258,0.261437,-0.040822,IM FINE
0.652513,0.753962,0.0,0.539517,0.362675,0.015699,0.591216,0.292756,0.004759,IM FINE
0.649567,0.713842,0.0,0.554843,0.325905,-0.031987,0.620465,0.259922,-0.035304,IM FINE
0.654285,0.719441,0.0,0.562639,0.312813,-0.027601,0.630268,0.249259,-0.0344,IM FINE
0.656065,0.732806,0.0,0.567417,0.312516,-0.03428,0.641267,0.249396,-0.040498,IM FINE
0.653746,0.740392,0.0,0.569503,0.311875,-0.034565,0.645823,0.249627,-0.041077,IM FINE
0.657086,0.742979,0.0,0.571998,0.310291,-0.030066,0.6444,0.248131,-0.037975,IM FINE
0.67446,0.764766,0.0,0.588626,0.291204,-0.049204,0.669801,0.238021,-0.056761,IM FINE
0.675761,0.78115,0.0,0.591911,0.293138,-0.055418,0.681935,0.243813,-0.059075,IM FINE
0.669657,0.778588,0.0,0.594796,0.28582,-0.042717,0.687921,0.24285,-0.051046,IM FINE
0.646626,0.771822,0.0,0.571401,0.319727,-0.034309,0.637125,0.249982,-0.045,IM FINE
0.640408,0.781821,0.0,0.544388,0.355079,-0.01835,0.60107,0.277795,-0.027094,IM FINE
0.627177,0.790381,0.0,0.518928,0.356186,-0.008958,0.548275,0.306119,-0.01532,IM FINE
0.51729,0.715641,0.0,0.458155,0.36341,-0.008946,0.471481,0.331904,-0.017396,IM FINE
0.501572,0.766811,0.0,0.41402,0.431049,-0.010751,0.406988,0.421478,-0.015876,IM FINE
0.475598,0.82305,0.0,0.372249,0.531157,0.002931,0.369411,0.507024,-0.006427,IM FINE
0.516519,0.80767,0.0,0.368859,0.529568,-0.002904,0.360428,0.516779,-0.010619,IM FINE
0.513277,0.818382,0.0,0.385554,0.526797,0.013368,0.377866,0.514853,0.003578,IM FINE
0.514893,0.809371,0.0,0.389869,0.524841,0.011707,0.383451,0.513226,0.003451,IM FINE
0.522645,0.764001,0.0,0.407719,0.467067,-0.031984,0.409622,0.448464,-0.032001,IM FINE
0.525928,0.745601,0.0,0.426356,0.454576,-0.026334,0.427964,0.433238,-0.025635,IM FINE
0.520855,0.724939,1e-06,0.453036,0.388494,-0.043213,0.465476,0.359016,-0.041607,IM FINE
0.509582,0.747755,0.0,0.441238,0.407998,-0.022617,0.445618,0.396912,-0.02572,IM FINE
0.50545,0.80599,0.0,0.355885,0.534118,-0.00933,0.34936,0.519685,-0.019079,IM FINE
0.50821,0.831578,0.0,0.379504,0.532529,0.001692,0.373349,0.524074,-0.008315,IM FINE
0.513031,0.818377,0.0,0.382893,0.531743,-0.018281,0.37503,0.521869,-0.023911,IM FINE
0.514143,0.789628,0.0,0.39849,0.511509,-0.020372,0.400366,0.497447,-0.019715,IM FINE
0.62762,0.671461,0.0,0.520447,0.33137,-0.005677,0.5666,0.258289,-0.007693,IM FINE
0.6355,0.677318,0.0,0.5331,0.319441,-0.002625,0.583828,0.249834,-0.008259,IM FINE
0.641816,0.683366,0.0,0.539794,0.309931,-0.007735,0.593752,0.244229,-0.01237,IM FINE
0.652588,0.71089,0.0,0.557833,0.305738,-0.022496,0.621343,0.233972,-0.031397,IM FINE
0.659337,0.734127,0.0,0.559978,0.298296,-0.040007,0.632797,0.231863,-0.045348,IM FINE
0.667001,0.753417,0.0,0.56918,0.29503,-0.056284,0.646144,0.23607,-0.062432,IM FINE
0.663691,0.748661,0.0,0.570234,0.289317,-0.060556,0.647612,0.234402,-0.063525,IM FINE
0.663957,0.740185,0.0,0.57329,0.285343,-0.057768,0.649165,0.228634,-0.061743,IM FINE
0.664039,0.740499,0.0,0.572958,0.283066,-0.052596,0.651036,0.23134,-0.058849,IM FINE
0.644664,0.729843,0.0,0.568015,0.293413,-0.051789,0.637244,0.231179,-0.059976,IM FINE
0.625469,0.722804,0.0,0.556798,0.301715,-0.038527,0.60943,0.239885,-0.04559,IM FINE
0.594475,0.720288,0.0,0.516551,0.311842,-0.023,0.565144,0.254502,-0.033464,IM FINE
0.484043,0.757986,0.0,0.440229,0.423723,-0.003009,0.441164,0.411529,-0.007601,IM FINE
0.496858,0.800977,0.0,0.396304,0.452068,-0.010925,0.41127,0.430212,-0.020362,IM FINE
0.535308,0.756764,0.0,0.425032,0.446297,-0.006188,0.436946,0.41459,-0.011735,IM FINE
0.532962,0.752248,0.0,0.434373,0.440217,0.005671,0.441881,0.413659,-0.004131,IM FINE
0.524184,0.804375,0.0,0.395991,0.511581,0.015167,0.389591,0.498719,0.005734,IM FINE
0.517591,0.811777,0.0,0.395696,0.526626,0.020324,0.392913,0.509858,0.009898,IM FINE
0.51957,0.814616,0.0,0.400219,0.541757,0.014648,0.395444,0.526655,0.005973,IM FINE
0.522504,0.807139,0.0,0.405622,0.535105,0.011917,0.399426,0.521056,0.004559,IM FINE
0.511603,0.806557,0.0,0.402432,0.529527,0.004696,0.396758,0.513239,-0.002782,IM FINE
0.522913,0.801608,0.0,0.412718,0.530229,-0.008743,0.406679,0.518348,-0.010479,IM FINE
0.511711,0.7772,0.0,0.417475,0.500396,0.001586,0.420002,0.486433,-0.002754,IM FINE
0.595539,0.697237,0.0,0.494972,0.360621,-0.00945,0.522694,0.310768,-0.01398,IM FINE
0.59738,0.701769,0.0,0.509545,0.349211,-0.019308,0.538794,0.30693,-0.02167,IM FINE
0.625115,0.711081,0.0,0.533981,0.331227,-0.02898,0.601054,0.270718,-0.032765,IM FINE
0.630991,0.722648,0.0,0.535013,0.330934,-0.021663,0.604328,0.272101,-0.026701,IM FINE
0.633608,0.733138,0.0,0.539673,0.334827,-0.022361,0.606828,0.276742,-0.028265,IM FINE
0.639046,0.735691,0.0,0.551425,0.331468,-0.024302,0.618999,0.270159,-0.030934,IM FINE
0.642568,0.741019,0.0,0.551655,0.333249,-0.024463,0.620524,0.275676,-0.029532,IM FINE
0.638437,0.739005,0.0,0.550498,0.333281,-0.023645,0.619778,0.2766,-0.03025,IM FINE
0.528135,0.804676,0.0,0.473661,0.438438,-0.012016,0.477728,0.400438,-0.018964,IM FINE
0.541065,0.800763,0.0,0.421778,0.474669,0.009423,0.449881,0.428272,-0.000855,IM FINE
0.536953,0.739241,0.0,0.469339,0.409044,-0.028868,0.476739,0.382636,-0.033234,IM FINE
0.50809,0.821654,0.0,0.361447,0.493787,-0.017831,0.367713,0.479985,-0.030219,IM FINE
0.533292,0.836671,0.0,0.389631,0.536484,0.005859,0.389436,0.513731,-0.006666,IM FINE
0.537609,0.799558,0.0,0.403482,0.520541,-0.001964,0.413042,0.498043,-0.010568,IM FINE
0.542006,0.778805,0.0,0.424108,0.497206,-0.034475,0.42742,0.479529,-0.031502,IM FINE
0.544913,0.765828,0.0,0.439079,0.481542,-0.016615,0.439012,0.462983,-0.018375,IM FINE
0.562346,0.721933,0.0,0.480504,0.398673,-0.031509,0.491565,0.364633,-0.035286,IM FINE
0.648878,0.719382,0.0,0.554484,0.322292,-0.03438,0.617352,0.256142,-0.045064,IM FINE
0.657712,0.739214,0.0,0.562773,0.320543,-0.037,0.630767,0.256431,-0.04483,IM FINE
0.657803,0.743104,0.0,0.56372,0.317329,-0.044728,0.63436,0.252513,-0.051634,IM FINE
0.662296,0.744057,0.0,0.565399,0.320943,-0.038541,0.634295,0.256434,-0.047128,IM FINE
0.641644,0.741157,0.0,0.539047,0.350315,-0.023919,0.597934,0.280152,-0.028314,IM FINE
0.606826,0.729821,0.0,0.488192,0.342431,-0.030821,0.518936,0.302606,-0.034405,IM FINE
0.504515,0.77871,0.0,0.392962,0.51555,-0.001031,0.394795,0.49579,-0.008643,IM FINE
0.503914,0.794586,0.0,0.398416,0.528132,-0.00405,0.397465,0.513401,-0.007765,IM FINE
0.507994,0.809906,0.0,0.389423,0.549373,-0.000739,0.384081,0.533631,-0.006877,IM FINE
0.508228,0.814788,0.0,0.383513,0.557152,-0.003382,0.379793,0.537284,-0.007298,IM FINE
0.505058,0.805458,0.0,0.390019,0.54552,0.002474,0.383466,0.528323,-0.003864,IM FINE
0.510683,0.776536,0.0,0.407266,0.471916,-0.021502,0.408051,0.452126,-0.02561,IM FINE
0.572694,0.688032,0.0,0.476819,0.358054,-0.018673,0.491724,0.315931,-0.02516,IM FINE
0.577487,0.697389,0.0,0.466968,0.368665,-0.008728,0.488462,0.319189,-0.012473,IM FINE
0.566575,0.709871,0.0,0.469046,0.370308,-0.012628,0.484682,0.330995,-0.018805,IM FINE
0.516409,0.805705,0.0,0.393638,0.550032,0.029537,0.384028,0.530448,0.016231,IM FINE
0.516715,0.806815,0.0,0.394156,0.553835,0.023908,0.392685,0.532487,0.011549,IM FINE
0.517674,0.802117,0.0,0.404844,0.540941,0.00472,0.408088,0.519906,-0.002613,IM FINE
0.514398,0.796806,0.0,0.406259,0.534871,-0.017463,0.412599,0.510866,-0.020199,IM FINE
0.615141,0.683825,0.0,0.534633,0.354952,-0.009651,0.583363,0.288477,-0.01501,IM FINE
0.629817,0.693365,0.0,0.547691,0.336239,-0.024526,0.608016,0.274909,-0.029771,IM FINE
0.637671,0.704285,0.0,0.548841,0.328701,-0.017703,0.614186,0.271832,-0.022346,IM FINE
0.644054,0.726799,0.0,0.552943,0.327599,-0.027145,0.622422,0.271987,-0.033148,IM FINE
0.644137,0.724446,0.0,0.550689,0.320884,-0.038343,0.621308,0.263844,-0.042812,IM FINE
0.64411,0.722061,0.0,0.552064,0.31587,-0.034102,0.624201,0.259043,-0.038311,IM FINE
0.64959,0.723202,0.0,0.561348,0.301935,-0.036205,0.63326,0.24762,-0.040825,IM FINE
0.632428,0.734523,0.0,0.555646,0.337888,-0.040162,0.610212,0.281697,-0.04637,IM FINE
0.615792,0.735315,0.0,0.534072,0.357887,-0.03601,0.583581,0.312983,-0.038895,IM FINE
0.593559,0.745399,0.0,0.502913,0.382923,-0.03862,0.543694,0.329311,-0.044324,IM FINE
0.582214,0.757176,0.0,0.487859,0.383808,-0.02964,0.520631,0.347907,-0.031975,IM FINE
0.540798,0.79341,1e-06,0.455193,0.39682,-0.051402,0.478079,0.36232,-0.053605,IM FINE
0.494495,0.806842,0.0,0.421397,0.402151,-0.031017,0.427738,0.38412,-0.036387,IM FINE
0.529207,0.741259,0.0,0.416016,0.39884,0.006218,0.442153,0.365249,-0.003681,IM FINE
0.511159,0.787325,0.0,0.415291,0.448531,-0.044147,0.42271,0.426929,-0.046291,IM FINE
0.555977,0.688368,0.0,0.499472,0.352405,-0.02757,0.510732,0.322295,-0.037223,IM FINE
0.610942,0.733866,0.0,0.515375,0.378745,-0.040493,0.565404,0.325929,-0.042425,IM FINE
0.619945,0.733881,0.0,0.52801,0.360814,-0.036965,0.57734,0.318899,-0.03936,IM FINE
0.647032,0.748793,0.0,0.539104,0.351988,-0.039038,0.608226,0.286254,-0.045123,IM FINE
0.646326,0.768588,0.0,0.542431,0.357251,-0.037197,0.615191,0.294279,-0.042848,IM FINE
0.63797,0.77794,0.0,0.539265,0.355707,-0.040596,0.611068,0.296886,-0.047276,IM FINE
0.63901,0.783491,0.0,0.538189,0.355512,-0.044221,0.60949,0.29686,-0.049307,IM FINE
0.640712,0.773276,0.0,0.540136,0.349166,-0.044713,0.612443,0.294413,-0.048097,IM FINE
0.64317,0.769306,0.0,0.540967,0.351682,-0.041663,0.610719,0.290513,-0.045811,IM FINE
0.637003,0.752802,0.0,0.536051,0.342964,-0.045251,0.607001,0.289057,-0.046857,IM FINE
0.609739,0.746917,0.0,0.511675,0.352626,-0.039777,0.560427,0.301102,-0.042124,IM FINE
0.585084,0.766498,0.0,0.445955,0.382148,-0.045203,0.481706,0.341473,-0.043978,IM FINE
0.551194,0.770875,1e-06,0.434121,0.397585,-0.048717,0.457916,0.356639,-0.04992,IM FINE
0.534268,0.76888,1e-06,0.411914,0.431871,-0.021291,0.431496,0.388432,-0.028775,IM FINE
0.488307,0.816365,0.0,0.367993,0.510986,0.024808,0.366148,0.49044,0.009102,IM FINE
0.505491,0.789708,0.0,0.385732,0.499962,0.007644,0.389531,0.477215,-0.002064,IM FINE
0.512297,0.752931,0.0,0.393156,0.458967,-0.070615,0.395982,0.434619,-0.061924,IM FINE
0.554016,0.682105,0.0,0.466469,0.362261,-0.001664,0.47903,0.327182,-0.009877,IM FINE
0.57106,0.673654,0.0,0.475864,0.361972,0.00082,0.484295,0.328261,-0.005422,IM FINE
0.565087,0.681284,0.0,0.472483,0.360654,-0.014917,0.484456,0.328733,-0.018812,IM FINE
0.595522,0.841072,-0.0,0.354686,0.593093,-0.018833,0.347317,0.591071,-0.032682,NICE TO MEET YOU
0.575861,0.794571,0.0,0.331029,0.602118,-0.033374,0.321471,0.601172,-0.046023,NICE TO MEET YOU
0.566666,0.789716,-0.0,0.309272,0.632919,-0.046356,0.304821,0.638373,-0.057511,NICE TO MEET YOU
0.567443,0.759525,-0.0,0.30504,0.65023,-0.021368,0.29538,0.646149,-0.027036,NICE TO MEET YOU
0.564327,0.760749,0.0,0.302576,0.671854,-0.018659,0.293218,0.654945,-0.031866,NICE TO MEET YOU
0.576788,0.755891,0.0,0.331902,0.6591,-0.023388,0.316472,0.61646,-0.04215,NICE TO MEET YOU
0.599526,0.764652,0.0,0.355417,0.606496,-0.042973,0.350803,0.572588,-0.052829,NICE TO MEET YOU
0.632638,0.772551,0.0,0.389417,0.563899,-0.050748,0.389819,0.542069,-0.069122,NICE TO MEET YOU
0.671938,0.79763,0.0,0.445955,0.544374,-0.094678,0.458576,0.517251,-0.105724,NICE TO MEET YOU
0.694523,0.799746,0.0,0.496372,0.517975,-0.07481,0.513701,0.509455,-0.090154,NICE TO MEET YOU
0.689578,0.788487,0.0,0.499528,0.49635,-0.078193,0.520072,0.498515,-0.090102,NICE TO MEET YOU
0.67833,0.73745,0.0,0.520115,0.431722,-0.049377,0.532308,0.45802,-0.061569,NICE TO MEET YOU
0.659128,0.689346,0.0,0.557059,0.360331,-0.004475,0.541551,0.419432,-0.028279,NICE TO MEET YOU
0.623054,0.668259,0.0,0.569277,0.331035,-0.023282,0.536581,0.375125,-0.034458,NICE TO MEET YOU
0.618924,0.673024,-0.0,0.561641,0.361014,-0.013888,0.561032,0.551443,-0.032795,NICE TO MEET YOU
0.606826,0.672475,-0.0,0.536286,0.414858,0.004184,0.555123,0.542626,-0.01913,NICE TO MEET YOU
0.581656,0.67316,-0.0,0.522902,0.481194,-0.001008,0.544933,0.563838,-0.01592,NICE TO MEET YOU
0.557718,0.674389,-0.0,0.505042,0.467065,-0.011965,0.527786,0.575991,-0.021566,NICE TO MEET YOU
0.554841,0.670577,-0.0,0.545409,0.385127,-0.011544,0.521478,0.580007,-0.029333,NICE TO MEET YOU
0.543307,0.675599,-0.0,0.538688,0.373195,-0.033329,0.511129,0.585105,-0.040785,NICE TO MEET YOU
0.537187,0.692391,-0.0,0.525328,0.363525,-0.04162,0.496711,0.599503,-0.048555,NICE TO MEET YOU
0.533234,0.704323,-0.0,0.519852,0.356609,-0.050092,0.491102,0.604639,-0.055935,NICE TO MEET YOU
0.533149,0.714897,-0.0,0.518443,0.353746,-0.05575,0.487933,0.607309,-0.057526,NICE TO MEET YOU
0.5381,0.72478,-0.0,0.515644,0.349331,-0.056746,0.487226,0.613537,-0.059988,NICE TO MEET YOU
0.543398,0.736754,-0.0,0.512153,0.354358,-0.047032,0.489173,0.620393,-0.056304,NICE TO MEET YOU
0.546914,0.734947,-0.0,0.508864,0.346571,-0.054189,0.496168,0.59584,-0.061616,NICE TO MEET YOU
